stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,wheelchair_boarding,platform_code,parent_station,level_id,zone_id
754,754,60th St E & 13th Ave S,Nearside E,44.894279,-93.256764,https://www.metrotransit.org/nextrip/754,0,1,,,,
755,755,60th St E & 12th Ave S,Nearside E,44.894267,-93.258055,https://www.metrotransit.org/nextrip/755,0,1,,,,
756,756,60th St E & 15th Ave S,Nearside E,44.894402,-93.254254,https://www.metrotransit.org/nextrip/756,0,2,,,,
757,757,Bloomington Ave & Hwy 62,Farside S,44.892381,-93.252601,https://www.metrotransit.org/nextrip/757,0,2,,,,
758,758,Bloomington Ave & 62nd St E,Nearside S,44.890852,-93.252968,https://www.metrotransit.org/nextrip/758,0,1,,,,
765,765,60th St E & 14th Ave S,Farside W,44.894362,-93.255659,https://www.metrotransit.org/nextrip/765,0,1,,,,
767,767,60th St E & 12th Ave S,Nearside W,44.894366,-93.257763,https://www.metrotransit.org/nextrip/767,0,1,,,,
775,775,Chicago & 56th St Station,Nearside N,44.901480,-93.262586,https://www.metrotransit.org/nextrip/775,0,1,,,,
776,776,Chicago Ave S & 55th St E,Nearside N,44.903291,-93.262578,https://www.metrotransit.org/nextrip/776,0,1,,,,
777,777,Chicago Ave S & 54th St E,Nearside N,44.905089,-93.262546,https://www.metrotransit.org/nextrip/777,0,1,,,,
778,778,Chicago Ave S & 53rd St E,Nearside N,44.906959,-93.262549,https://www.metrotransit.org/nextrip/778,0,1,,,,
779,779,Chicago & 52nd St Station,Farside N,44.909073,-93.262552,https://www.metrotransit.org/nextrip/779,0,1,,,,
780,780,Chicago Ave S & 51st St E,Nearside N,44.910549,-93.262558,https://www.metrotransit.org/nextrip/780,0,1,,,,
781,781,Chicago Ave S & 50th St E,Across From N,44.912402,-93.262573,https://www.metrotransit.org/nextrip/781,0,1,,,,
783,783,Chicago Ave S & 49th St E,Nearside N,44.914215,-93.262555,https://www.metrotransit.org/nextrip/783,0,1,,,,
784,784,Chicago & 48th St Station,Farside N,44.916395,-93.262531,https://www.metrotransit.org/nextrip/784,0,1,,,,
785,785,Chicago Ave S & 47th St E,Nearside N,44.917751,-93.262519,https://www.metrotransit.org/nextrip/785,0,1,,,,
787,787,Chicago Ave S & 45th St E,Across From N,44.921440,-93.262465,https://www.metrotransit.org/nextrip/787,0,1,,,,
788,788,Chicago Ave S & 44th St E,Nearside N,44.923210,-93.262456,https://www.metrotransit.org/nextrip/788,0,1,,,,
789,789,Chicago Ave S & 43rd St E,Nearside N,44.924984,-93.262434,https://www.metrotransit.org/nextrip/789,0,1,,,,
791,791,Chicago Ave S & 41st St E,Nearside N,44.928656,-93.262404,https://www.metrotransit.org/nextrip/791,0,1,,,,
792,792,Chicago Ave S & 40th St E,Nearside N,44.930416,-93.262401,https://www.metrotransit.org/nextrip/792,0,1,,,,
797,797,Chicago Ave S & 35th St E,Nearside N,44.939416,-93.262462,https://www.metrotransit.org/nextrip/797,0,1,,,,
799,799,Chicago Ave S & 33rd St E,Nearside N,44.943054,-93.262511,https://www.metrotransit.org/nextrip/799,0,1,,,,
800,800,Chicago Ave S & 32nd St E,Nearside N,44.944617,-93.262541,https://www.metrotransit.org/nextrip/800,0,1,,,,
801,801,Chicago Ave S & 31st St E,Nearside N,44.946416,-93.262551,https://www.metrotransit.org/nextrip/801,0,1,,,,
803,803,Chicago Ave S & 28th St E,Nearside N,44.951806,-93.262524,https://www.metrotransit.org/nextrip/803,0,1,,,,
806,806,Chicago Ave S & 27th St E,Across From N,44.953493,-93.262563,https://www.metrotransit.org/nextrip/806,0,1,,,,
808,808,Chicago Ave S & 25th St E,Nearside N,44.957211,-93.262511,https://www.metrotransit.org/nextrip/808,0,1,,,,
810,810,Chicago Ave S & 22nd St E,Nearside N,44.960775,-93.262493,https://www.metrotransit.org/nextrip/810,0,1,,,,
813,813,Chicago Ave S & 18th St E,Nearside N,44.965041,-93.262480,https://www.metrotransit.org/nextrip/813,0,1,,,,
815,815,Chicago Ave S & 17th St E,Farside N,44.966607,-93.262473,https://www.metrotransit.org/nextrip/815,0,1,,,,
819,819,Chicago Ave S & 8th St S,Nearside N,44.971150,-93.262214,https://www.metrotransit.org/nextrip/819,0,1,,,,
826,826,Como Ave & Marion St,Farside W,44.960589,-93.108761,https://www.metrotransit.org/nextrip/826,0,1,,,,
828,828,Como Ave & Van Buren Ave,Farside W,44.962474,-93.112224,https://www.metrotransit.org/nextrip/828,0,1,,,,
831,831,Como Ave & Western Ave,Nearside W,44.964559,-93.115944,https://www.metrotransit.org/nextrip/831,0,1,,,,
832,832,Western Ave & Atwater St,Nearside N,44.966444,-93.116053,https://www.metrotransit.org/nextrip/832,0,1,,,,
836,836,Western Ave & Front Ave,Nearside N,44.970095,-93.116051,https://www.metrotransit.org/nextrip/836,0,1,,,,
838,838,Front Ave & Mackubin St,Nearside W,44.970235,-93.121070,https://www.metrotransit.org/nextrip/838,0,1,,,,
840,840,Front Ave & Dale St,Nearside W,44.970226,-93.126012,https://www.metrotransit.org/nextrip/840,0,1,,,,
843,843,Front Ave & Grotto St,Nearside W,44.970247,-93.131269,https://www.metrotransit.org/nextrip/843,0,1,,,,
847,847,Front Ave & Barrett St,Nearside W,44.970258,-93.135308,https://www.metrotransit.org/nextrip/847,0,1,,,,
849,849,Front Ave & Milton St,Nearside W,44.970247,-93.137417,https://www.metrotransit.org/nextrip/849,0,1,,,,
852,852,Front Ave & Chatsworth St,Nearside W,44.970264,-93.141329,https://www.metrotransit.org/nextrip/852,0,1,,,,
860,860,Como Ave & Como Park Pool,Across From W,44.977572,-93.149011,https://www.metrotransit.org/nextrip/860,0,1,,,,
861,861,Como Ave & West Picnic Grounds,Nearside W,44.977830,-93.153399,https://www.metrotransit.org/nextrip/861,0,1,,,,
864,864,Como Ave & Pascal St,Farside W,44.977420,-93.162213,https://www.metrotransit.org/nextrip/864,0,1,,,,
866,866,Como Ave & Snelling Ave,Farside W,44.977415,-93.166892,https://www.metrotransit.org/nextrip/866,0,1,,,,
870,870,Como Ave & Fairgrounds - Gate #9,Nearside W,44.977379,-93.172085,https://www.metrotransit.org/nextrip/870,0,1,,,,
872,872,Como Ave & Cathlin St,Across From W,44.977034,-93.179173,https://www.metrotransit.org/nextrip/872,0,1,,,,
874,874,Como Ave & Fifield St,Nearside W,44.976248,-93.183784,https://www.metrotransit.org/nextrip/874,0,1,,,,
876,876,Como Ave & Gibbs Ave,Nearside W,44.977033,-93.187041,https://www.metrotransit.org/nextrip/876,0,1,,,,
877,877,Como Ave & Cleveland Ave (Raymond),Nearside W,44.977491,-93.188766,https://www.metrotransit.org/nextrip/877,0,1,,,,
879,879,Como Ave & Knapp St,Nearside W,44.979038,-93.191782,https://www.metrotransit.org/nextrip/879,0,1,,,,
881,881,Como Ave & Carter Ave,Nearside W,44.981156,-93.194168,https://www.metrotransit.org/nextrip/881,0,1,,,,
884,884,Como Ave & Buford Ave,Across From W,44.984523,-93.197744,https://www.metrotransit.org/nextrip/884,0,1,,,,
886,886,Como Ave & Eustis St,Farside W,44.987341,-93.202875,https://www.metrotransit.org/nextrip/886,0,1,,,,
911,911,Como Ave & Eustis St,Nearside E,44.987103,-93.202675,https://www.metrotransit.org/nextrip/911,0,1,,,,
914,914,Como Ave & Buford Ave,Nearside E,44.984571,-93.198018,https://www.metrotransit.org/nextrip/914,0,1,,,,
916,916,Como Ave & Doswell Ave,Nearside E,44.982503,-93.196057,https://www.metrotransit.org/nextrip/916,0,1,,,,
917,917,Como Ave & Carter Ave,Nearside E,44.981492,-93.194824,https://www.metrotransit.org/nextrip/917,0,1,,,,
919,919,Como Ave & Knapp St,Nearside E,44.978804,-93.191579,https://www.metrotransit.org/nextrip/919,0,1,,,,
921,921,Como Ave & Raymond Ave,Nearside E,44.977739,-93.189574,https://www.metrotransit.org/nextrip/921,0,1,,,,
922,922,Como Ave & Gibbs Ave,Farside E,44.976816,-93.186812,https://www.metrotransit.org/nextrip/922,0,1,,,,
924,924,Como Ave & Fifield St,Nearside E,44.976160,-93.184102,https://www.metrotransit.org/nextrip/924,0,1,,,,
926,926,Como Ave & Cathlin St,Nearside E,44.976978,-93.178826,https://www.metrotransit.org/nextrip/926,0,1,,,,
929,929,Como Ave & Fairgrounds - Gate #9,Across From E,44.977228,-93.172183,https://www.metrotransit.org/nextrip/929,0,1,,,,
931,931,Como Ave & Snelling Ave,Farside E,44.977229,-93.167326,https://www.metrotransit.org/nextrip/931,0,1,,,,
935,935,Como Ave & Pascal St,Nearside E,44.977283,-93.162134,https://www.metrotransit.org/nextrip/935,0,1,,,,
938,938,Como Ave & West Picnic Grounds,Across From E,44.977562,-93.153726,https://www.metrotransit.org/nextrip/938,0,1,,,,
939,939,Como Ave & Como Park Pool,Nearside E,44.977458,-93.148868,https://www.metrotransit.org/nextrip/939,0,1,,,,
941,941,Van Slyke Ave & Churchill St,Nearside E,44.977154,-93.144906,https://www.metrotransit.org/nextrip/941,0,1,,,,
950,950,Front Ave & Milton St,Across From E,44.970142,-93.137645,https://www.metrotransit.org/nextrip/950,0,1,,,,
952,952,Front Ave & Barrett St,Nearside E,44.970128,-93.135561,https://www.metrotransit.org/nextrip/952,0,1,,,,
956,956,Front Ave & Grotto St,Across From E,44.970118,-93.131333,https://www.metrotransit.org/nextrip/956,0,1,,,,
958,958,Front Ave & Dale St,Nearside E,44.970120,-93.126578,https://www.metrotransit.org/nextrip/958,0,1,,,,
960,960,Front Ave & Mackubin St,Nearside E,44.970126,-93.121366,https://www.metrotransit.org/nextrip/960,0,1,,,,
962,962,Front Ave & Western Ave,Nearside E,44.970144,-93.116274,https://www.metrotransit.org/nextrip/962,0,1,,,,
966,966,Western Ave & Atwater St,Nearside S,44.966711,-93.116211,https://www.metrotransit.org/nextrip/966,0,1,,,,
970,970,Como Ave & Van Buren Ave,Nearside E,44.962471,-93.112480,https://www.metrotransit.org/nextrip/970,0,1,,,,
972,972,Como Ave & Marion St,Nearside E,44.960421,-93.108850,https://www.metrotransit.org/nextrip/972,0,1,,,,
973,973,Como Ave & Rice St,Nearside E,44.958971,-93.106233,https://www.metrotransit.org/nextrip/973,0,1,,,,
974,974,Rice St & Charles Ave,Nearside S,44.957727,-93.106070,https://www.metrotransit.org/nextrip/974,0,1,,,,
975,975,Rice St & University Ave,Nearside S,44.956019,-93.106068,https://www.metrotransit.org/nextrip/975,0,1,,,,
979,979,50th St W & Edina City Hall,Farside E,44.911424,-93.347369,https://www.metrotransit.org/nextrip/979,0,1,,,,
982,982,50th St W & Browndale Ave,Across From E,44.911775,-93.342903,https://www.metrotransit.org/nextrip/982,0,1,,,,
983,983,50th St W & Wooddale Ave,Nearside E,44.912338,-93.339993,https://www.metrotransit.org/nextrip/983,0,1,,,,
984,984,50th St W & Bruce Ave,Nearside E,44.912492,-93.336337,https://www.metrotransit.org/nextrip/984,0,1,,,,
986,986,50th St W & Indianola Ave,Nearside E,44.912482,-93.333098,https://www.metrotransit.org/nextrip/986,0,1,,,,
989,989,50th St W & France Ave S,Nearside E,44.912490,-93.329451,https://www.metrotransit.org/nextrip/989,0,1,,,,
990,990,50th St W & Ewing Ave S,Nearside E,44.912465,-93.327975,https://www.metrotransit.org/nextrip/990,0,1,,,,
992,992,50th St W & Chowen Ave S,Nearside E,44.912449,-93.325417,https://www.metrotransit.org/nextrip/992,0,1,,,,
994,994,50th St W & Abbott Ave S,Nearside E,44.912426,-93.322872,https://www.metrotransit.org/nextrip/994,0,1,,,,
995,995,50th St W & Zenith Ave / York Ave,Midblock E,44.912402,-93.320820,https://www.metrotransit.org/nextrip/995,0,1,,,,
997,997,50th St W & Xerxes Ave S,Nearside E,44.912391,-93.319043,https://www.metrotransit.org/nextrip/997,0,1,,,,
998,998,50th St W & Washburn Ave / Vincent Ave,Midblock E,44.912370,-93.316766,https://www.metrotransit.org/nextrip/998,0,1,,,,
1000,1000,50th St W & Upton Ave S,Nearside E,44.912358,-93.315236,https://www.metrotransit.org/nextrip/1000,0,1,,,,
1002,1002,50th St W & Sheridan Ave S,Nearside E,44.912341,-93.312705,https://www.metrotransit.org/nextrip/1002,0,1,,,,
1004,1004,50th St W & Queen Ave S,Nearside E,44.912303,-93.310092,https://www.metrotransit.org/nextrip/1004,0,1,,,,
1005,1005,50th St W & Penn Ave S,Farside E,44.912284,-93.308012,https://www.metrotransit.org/nextrip/1005,0,1,,,,
1009,1009,50th St W & Logan Ave S,Nearside E,44.912280,-93.303737,https://www.metrotransit.org/nextrip/1009,0,1,,,,
1011,1011,50th St W & Minnehaha Pkwy,Nearside E,44.912269,-93.298111,https://www.metrotransit.org/nextrip/1011,0,1,,,,
1016,1016,50th St W & Dupont Ave S,Nearside E,44.912258,-93.293524,https://www.metrotransit.org/nextrip/1016,0,1,,,,
1018,1018,Penn Ave S & 50th St W,Farside S,44.911845,-93.308773,https://www.metrotransit.org/nextrip/1018,0,1,,,,
1020,1020,Penn Ave S & 52nd St W,Nearside S,44.908858,-93.308734,https://www.metrotransit.org/nextrip/1020,0,1,,,,
1023,1023,Penn Ave S & 54th St W,Nearside S,44.905252,-93.308720,https://www.metrotransit.org/nextrip/1023,0,1,,,,
1025,1025,Penn Ave S & 56th St W,Nearside S,44.901615,-93.308729,https://www.metrotransit.org/nextrip/1025,0,1,,,,
1027,1027,Penn Ave S & 58th St W,Nearside S,44.898049,-93.308757,https://www.metrotransit.org/nextrip/1027,0,1,,,,
1029,1029,Penn Ave S & 60th St W,Nearside S,44.894473,-93.308743,https://www.metrotransit.org/nextrip/1029,0,1,,,,
1030,1030,Penn Ave S & 61st St W,Across From S,44.892207,-93.308743,https://www.metrotransit.org/nextrip/1030,0,1,,,,
1034,1034,60th St W & Penn Ave S,Nearside W,44.894404,-93.308059,https://www.metrotransit.org/nextrip/1034,0,1,,,,
1036,1036,Penn Ave S & 63rd St W,Across From S,44.888918,-93.308765,https://www.metrotransit.org/nextrip/1036,0,1,,,,
1037,1037,Penn Ave S & 64th St W,Farside S,44.887007,-93.308719,https://www.metrotransit.org/nextrip/1037,0,1,,,,
1039,1039,Penn Ave S & 66th St W,Nearside S,44.883725,-93.308783,https://www.metrotransit.org/nextrip/1039,0,1,,,,
1043,1043,Penn Ave S & 70th St W,Nearside S,44.876497,-93.308686,https://www.metrotransit.org/nextrip/1043,0,1,,,,
1045,1045,Penn Ave S & 72nd St W,Nearside S,44.872893,-93.308723,https://www.metrotransit.org/nextrip/1045,0,1,,,,
1046,1046,Penn Ave S & 73rd St W,Nearside S,44.871108,-93.308731,https://www.metrotransit.org/nextrip/1046,0,1,,,,
1047,1047,Penn Ave S & 74th St W,Nearside S,44.869277,-93.308748,https://www.metrotransit.org/nextrip/1047,0,1,,,,
1048,1048,Penn Ave S & 75th St W,Nearside S,44.867440,-93.308755,https://www.metrotransit.org/nextrip/1048,0,1,,,,
1053,1053,Penn Ave S & Hwy 494,Farside S,44.860836,-93.308992,https://www.metrotransit.org/nextrip/1053,0,1,,,,
1054,1054,American Blvd & Knox Ave S,Nearside E,44.858564,-93.302400,https://www.metrotransit.org/nextrip/1054,0,1,,,,
1055,1055,81st St W & Knox Ave S,Farside E,44.857127,-93.300819,https://www.metrotransit.org/nextrip/1055,0,2,,,,
1056,1056,American Blvd & Penn Ave S,Farside E,44.858655,-93.307819,https://www.metrotransit.org/nextrip/1056,0,1,,,,
1066,1066,Penn Ave S & Best Buy,Farside N,44.864583,-93.308426,https://www.metrotransit.org/nextrip/1066,0,1,,,,
1067,1067,Penn Ave S & 75th St W,Nearside N,44.867135,-93.308554,https://www.metrotransit.org/nextrip/1067,0,1,,,,
1069,1069,Penn Ave S & 74th St W,Nearside N,44.869008,-93.308540,https://www.metrotransit.org/nextrip/1069,0,1,,,,
1070,1070,Penn Ave S & 73rd St W,Nearside N,44.870799,-93.308519,https://www.metrotransit.org/nextrip/1070,0,1,,,,
1071,1071,Penn Ave S & 72nd St W,Nearside N,44.872572,-93.308529,https://www.metrotransit.org/nextrip/1071,0,1,,,,
1073,1073,Penn Ave S & 70th St W,Nearside N,44.876185,-93.308494,https://www.metrotransit.org/nextrip/1073,0,1,,,,
1075,1075,Penn Ave S & 68th St W,Nearside N,44.879806,-93.308509,https://www.metrotransit.org/nextrip/1075,0,1,,,,
1077,1077,Penn Ave S & 66th St W,Nearside N,44.883362,-93.308487,https://www.metrotransit.org/nextrip/1077,0,1,,,,
1079,1079,Penn Ave S & 64th St W,Across From N,44.886981,-93.308535,https://www.metrotransit.org/nextrip/1079,0,1,,,,
1080,1080,Penn Ave S & 63rd St W,Nearside N,44.888827,-93.308528,https://www.metrotransit.org/nextrip/1080,0,1,,,,
1084,1084,Penn Ave S & 61st St W,Nearside N,44.892420,-93.308572,https://www.metrotransit.org/nextrip/1084,0,1,,,,
1085,1085,Penn Ave S & 60th St W,Nearside N,44.894203,-93.308528,https://www.metrotransit.org/nextrip/1085,0,1,,,,
1087,1087,Penn Ave S & 58th St W,Nearside N,44.897855,-93.308596,https://www.metrotransit.org/nextrip/1087,0,1,,,,
1089,1089,Penn Ave S & 56th St W,Nearside N,44.901426,-93.308584,https://www.metrotransit.org/nextrip/1089,0,1,,,,
1091,1091,Penn Ave S & 54th St W,Nearside N,44.905001,-93.308544,https://www.metrotransit.org/nextrip/1091,0,1,,,,
1093,1093,Penn Ave S & 52nd St W,Farside N,44.909027,-93.308623,https://www.metrotransit.org/nextrip/1093,0,1,,,,
1096,1096,Hennepin & Franklin Station,Farside S,44.962418,-93.291788,https://www.metrotransit.org/nextrip/1096,0,1,,,,
1100,1100,Hennepin & 25th St Station,Farside S,44.957088,-93.295865,https://www.metrotransit.org/nextrip/1100,0,1,,,,
1102,1102,Hennepin Ave S & 27th St W,Farside S,44.953644,-93.297714,https://www.metrotransit.org/nextrip/1102,0,1,,,,
1105,1105,Hennepin Ave S & Lagoon Ave,Farside S,44.948838,-93.298377,https://www.metrotransit.org/nextrip/1105,0,1,,,,
1106,1106,Hennepin Ave S & 31st St W,Nearside S,44.946757,-93.298394,https://www.metrotransit.org/nextrip/1106,0,1,,,,
1109,1109,Hennepin Ave S & 34th St W,Nearside S,44.941446,-93.298428,https://www.metrotransit.org/nextrip/1109,0,1,,,,
1111,1111,Hennepin & 36th St Station,Nearside S,44.937824,-93.298481,https://www.metrotransit.org/nextrip/1111,0,1,,,,
1114,1114,36th St W & Irving Ave S,Nearside W,44.937773,-93.302100,https://www.metrotransit.org/nextrip/1114,0,1,,,,
1115,1115,Richfield Rd & Trolley Stop,Across From S,44.936227,-93.304956,https://www.metrotransit.org/nextrip/1115,0,1,,,,
1116,1116,Richfield Rd & William Berry Pkwy,Farside S,44.933425,-93.310633,https://www.metrotransit.org/nextrip/1116,0,1,,,,
1117,1117,39th St & Sheridan Station,Nearside W,44.932354,-93.312857,https://www.metrotransit.org/nextrip/1117,0,1,,,,
1139,1139,France & 47th St Station,Farside S,44.917796,-93.329166,https://www.metrotransit.org/nextrip/1139,0,1,,,,
1145,1145,France & 54th St Station,Nearside S,44.905379,-93.329080,https://www.metrotransit.org/nextrip/1145,0,1,,,,
1149,1149,France & 58th St Station,Farside S,44.897944,-93.329137,https://www.metrotransit.org/nextrip/1149,0,1,,,,
1153,1153,France & 62nd St Station,Nearside S,44.890906,-93.329112,https://www.metrotransit.org/nextrip/1153,0,1,,,,
1156,1156,Southdale Hospital Station,Nearside E,44.885369,-93.328006,https://www.metrotransit.org/nextrip/1156,0,1,,,,
1197,1197,Nicollet Ave S & Grant St E,Farside S,44.969476,-93.277929,https://www.metrotransit.org/nextrip/1197,0,1,,,,
1199,1199,Nicollet Ave S & 16th St / Hwy 94,Midblock S,44.966622,-93.277913,https://www.metrotransit.org/nextrip/1199,0,1,,,,
1200,1200,Nicollet Ave S & 18th St W,Nearside S,44.965341,-93.277917,https://www.metrotransit.org/nextrip/1200,0,1,,,,
1202,1202,Nicollet Ave S & Franklin Ave W,Nearside S,44.962817,-93.277919,https://www.metrotransit.org/nextrip/1202,0,1,,,,
1204,1204,Nicollet Ave S & 24th St W,Nearside S,44.959246,-93.277996,https://www.metrotransit.org/nextrip/1204,0,1,,,,
1206,1206,Nicollet Ave S & 26th St W,Farside S,44.955192,-93.277982,https://www.metrotransit.org/nextrip/1206,0,1,,,,
1208,1208,Nicollet Ave S & 28th St W,Nearside S,44.952089,-93.278013,https://www.metrotransit.org/nextrip/1208,0,1,,,,
1212,1212,Nicollet Ave S & 32nd St W,Nearside S,44.944849,-93.278012,https://www.metrotransit.org/nextrip/1212,0,1,,,,
1214,1214,Nicollet Ave S & 33rd St W,Nearside S,44.943036,-93.278007,https://www.metrotransit.org/nextrip/1214,0,1,,,,
1216,1216,Nicollet Ave S & 35th St W,Nearside S,44.939676,-93.278018,https://www.metrotransit.org/nextrip/1216,0,1,,,,
